ID,Name,Category,API_URL
781,Dhelmise,Base Form,https://pokeapi.co/api/v2/pokemon/781/
782,Jangmo O,Base Form,https://pokeapi.co/api/v2/pokemon/782/
783,Hakamo O,Base Form,https://pokeapi.co/api/v2/pokemon/783/
784,Kommo O,Base Form,https://pokeapi.co/api/v2/pokemon/784/
785,Tapu Koko,Base Form,https://pokeapi.co/api/v2/pokemon/785/
786,Tapu Lele,Base Form,https://pokeapi.co/api/v2/pokemon/786/
787,Tapu Bulu,Base Form,https://pokeapi.co/api/v2/pokemon/787/
788,Tapu Fini,Base Form,https://pokeapi.co/api/v2/pokemon/788/
789,Cosmog,Base Form,https://pokeapi.co/api/v2/pokemon/789/
790,Cosmoem,Base Form,https://pokeapi.co/api/v2/pokemon/790/
791,Solgaleo,Base Form,https://pokeapi.co/api/v2/pokemon/791/
792,Lunala,Base Form,https://pokeapi.co/api/v2/pokemon/792/
793,Nihilego,Base Form,https://pokeapi.co/api/v2/pokemon/793/
794,Buzzwole,Base Form,https://pokeapi.co/api/v2/pokemon/794/
795,Pheromosa,Base Form,https://pokeapi.co/api/v2/pokemon/795/
796,Xurkitree,Base Form,https://pokeapi.co/api/v2/pokemon/796/
797,Celesteela,Base Form,https://pokeapi.co/api/v2/pokemon/797/
798,Kartana,Base Form,https://pokeapi.co/api/v2/pokemon/798/
799,Guzzlord,Base Form,https://pokeapi.co/api/v2/pokemon/799/
800,Necrozma,Base Form,https://pokeapi.co/api/v2/pokemon/800/
801,Magearna,Base Form,https://pokeapi.co/api/v2/pokemon/801/
802,Marshadow,Base Form,https://pokeapi.co/api/v2/pokemon/802/
803,Poipole,Base Form,https://pokeapi.co/api/v2/pokemon/803/
804,Naganadel,Base Form,https://pokeapi.co/api/v2/pokemon/804/
805,Stakataka,Base Form,https://pokeapi.co/api/v2/pokemon/805/
806,Blacephalon,Base Form,https://pokeapi.co/api/v2/pokemon/806/
807,Zeraora,Base Form,https://pokeapi.co/api/v2/pokemon/807/
808,Meltan,Base Form,https://pokeapi.co/api/v2/pokemon/808/
809,Melmetal,Base Form,https://pokeapi.co/api/v2/pokemon/809/
810,Grookey,Base Form,https://pokeapi.co/api/v2/pokemon/810/
811,Thwackey,Base Form,https://pokeapi.co/api/v2/pokemon/811/
812,Rillaboom,Base Form,https://pokeapi.co/api/v2/pokemon/812/
813,Scorbunny,Base Form,https://pokeapi.co/api/v2/pokemon/813/
814,Raboot,Base Form,https://pokeapi.co/api/v2/pokemon/814/
815,Cinderace,Base Form,https://pokeapi.co/api/v2/pokemon/815/
816,Sobble,Base Form,https://pokeapi.co/api/v2/pokemon/816/
817,Drizzile,Base Form,https://pokeapi.co/api/v2/pokemon/817/
818,Inteleon,Base Form,https://pokeapi.co/api/v2/pokemon/818/
819,Skwovet,Base Form,https://pokeapi.co/api/v2/pokemon/819/
820,Greedent,Base Form,https://pokeapi.co/api/v2/pokemon/820/
821,Rookidee,Base Form,https://pokeapi.co/api/v2/pokemon/821/
822,Corvisquire,Base Form,https://pokeapi.co/api/v2/pokemon/822/
823,Corviknight,Base Form,https://pokeapi.co/api/v2/pokemon/823/
824,Blipbug,Base Form,https://pokeapi.co/api/v2/pokemon/824/
825,Dottler,Base Form,https://pokeapi.co/api/v2/pokemon/825/
826,Orbeetle,Base Form,https://pokeapi.co/api/v2/pokemon/826/
827,Nickit,Base Form,https://pokeapi.co/api/v2/pokemon/827/
828,Thievul,Base Form,https://pokeapi.co/api/v2/pokemon/828/
829,Gossifleur,Base Form,https://pokeapi.co/api/v2/pokemon/829/
830,Eldegoss,Base Form,https://pokeapi.co/api/v2/pokemon/830/
831,Wooloo,Base Form,https://pokeapi.co/api/v2/pokemon/831/
832,Dubwool,Base Form,https://pokeapi.co/api/v2/pokemon/832/
833,Chewtle,Base Form,https://pokeapi.co/api/v2/pokemon/833/
834,Drednaw,Base Form,https://pokeapi.co/api/v2/pokemon/834/
835,Yamper,Base Form,https://pokeapi.co/api/v2/pokemon/835/
836,Boltund,Base Form,https://pokeapi.co/api/v2/pokemon/836/
837,Rolycoly,Base Form,https://pokeapi.co/api/v2/pokemon/837/
838,Carkol,Base Form,https://pokeapi.co/api/v2/pokemon/838/
839,Coalossal,Base Form,https://pokeapi.co/api/v2/pokemon/839/
840,Applin,Base Form,https://pokeapi.co/api/v2/pokemon/840/
841,Flapple,Base Form,https://pokeapi.co/api/v2/pokemon/841/
842,Appletun,Base Form,https://pokeapi.co/api/v2/pokemon/842/
843,Silicobra,Base Form,https://pokeapi.co/api/v2/pokemon/843/
844,Sandaconda,Base Form,https://pokeapi.co/api/v2/pokemon/844/
845,Cramorant,Base Form,https://pokeapi.co/api/v2/pokemon/845/
846,Arrokuda,Base Form,https://pokeapi.co/api/v2/pokemon/846/
847,Barraskewda,Base Form,https://pokeapi.co/api/v2/pokemon/847/
848,Toxel,Base Form,https://pokeapi.co/api/v2/pokemon/848/
849,Toxtricity Amped,Base Form,https://pokeapi.co/api/v2/pokemon/849/
850,Sizzlipede,Base Form,https://pokeapi.co/api/v2/pokemon/850/
851,Centiskorch,Base Form,https://pokeapi.co/api/v2/pokemon/851/
852,Clobbopus,Base Form,https://pokeapi.co/api/v2/pokemon/852/
853,Grapploct,Base Form,https://pokeapi.co/api/v2/pokemon/853/
854,Sinistea,Base Form,https://pokeapi.co/api/v2/pokemon/854/
855,Polteageist,Base Form,https://pokeapi.co/api/v2/pokemon/855/
856,Hatenna,Base Form,https://pokeapi.co/api/v2/pokemon/856/
857,Hattrem,Base Form,https://pokeapi.co/api/v2/pokemon/857/
858,Hatterene,Base Form,https://pokeapi.co/api/v2/pokemon/858/
859,Impidimp,Base Form,https://pokeapi.co/api/v2/pokemon/859/
860,Morgrem,Base Form,https://pokeapi.co/api/v2/pokemon/860/
861,Grimmsnarl,Base Form,https://pokeapi.co/api/v2/pokemon/861/
862,Obstagoon,Base Form,https://pokeapi.co/api/v2/pokemon/862/
863,Perrserker,Base Form,https://pokeapi.co/api/v2/pokemon/863/
864,Cursola,Base Form,https://pokeapi.co/api/v2/pokemon/864/
865,Sirfetchd,Base Form,https://pokeapi.co/api/v2/pokemon/865/
866,Mr Rime,Base Form,https://pokeapi.co/api/v2/pokemon/866/
867,Runerigus,Base Form,https://pokeapi.co/api/v2/pokemon/867/
868,Milcery,Base Form,https://pokeapi.co/api/v2/pokemon/868/
869,Alcremie,Base Form,https://pokeapi.co/api/v2/pokemon/869/
870,Falinks,Base Form,https://pokeapi.co/api/v2/pokemon/870/
871,Pincurchin,Base Form,https://pokeapi.co/api/v2/pokemon/871/
872,Snom,Base Form,https://pokeapi.co/api/v2/pokemon/872/
873,Frosmoth,Base Form,https://pokeapi.co/api/v2/pokemon/873/
874,Stonjourner,Base Form,https://pokeapi.co/api/v2/pokemon/874/
875,Eiscue Ice,Base Form,https://pokeapi.co/api/v2/pokemon/875/
876,Indeedee Male,Base Form,https://pokeapi.co/api/v2/pokemon/876/
877,Morpeko Full Belly,Base Form,https://pokeapi.co/api/v2/pokemon/877/
878,Cufant,Base Form,https://pokeapi.co/api/v2/pokemon/878/
879,Copperajah,Base Form,https://pokeapi.co/api/v2/pokemon/879/
880,Dracozolt,Base Form,https://pokeapi.co/api/v2/pokemon/880/
881,Arctozolt,Base Form,https://pokeapi.co/api/v2/pokemon/881/
882,Dracovish,Base Form,https://pokeapi.co/api/v2/pokemon/882/
883,Arctovish,Base Form,https://pokeapi.co/api/v2/pokemon/883/
884,Duraludon,Base Form,https://pokeapi.co/api/v2/pokemon/884/
885,Dreepy,Base Form,https://pokeapi.co/api/v2/pokemon/885/
886,Drakloak,Base Form,https://pokeapi.co/api/v2/pokemon/886/
887,Dragapult,Base Form,https://pokeapi.co/api/v2/pokemon/887/
888,Zacian,Base Form,https://pokeapi.co/api/v2/pokemon/888/
889,Zamazenta,Base Form,https://pokeapi.co/api/v2/pokemon/889/
890,Eternatus,Base Form,https://pokeapi.co/api/v2/pokemon/890/
891,Kubfu,Base Form,https://pokeapi.co/api/v2/pokemon/891/
892,Urshifu Single Strike,Base Form,https://pokeapi.co/api/v2/pokemon/892/
893,Zarude,Base Form,https://pokeapi.co/api/v2/pokemon/893/
894,Regieleki,Base Form,https://pokeapi.co/api/v2/pokemon/894/
895,Regidrago,Base Form,https://pokeapi.co/api/v2/pokemon/895/
896,Glastrier,Base Form,https://pokeapi.co/api/v2/pokemon/896/
897,Spectrier,Base Form,https://pokeapi.co/api/v2/pokemon/897/
898,Calyrex,Base Form,https://pokeapi.co/api/v2/pokemon/898/
899,Wyrdeer,Base Form,https://pokeapi.co/api/v2/pokemon/899/
900,Kleavor,Base Form,https://pokeapi.co/api/v2/pokemon/900/
901,Ursaluna,Base Form,https://pokeapi.co/api/v2/pokemon/901/
902,Basculegion Male,Base Form,https://pokeapi.co/api/v2/pokemon/902/
903,Sneasler,Base Form,https://pokeapi.co/api/v2/pokemon/903/
904,Overqwil,Base Form,https://pokeapi.co/api/v2/pokemon/904/
905,Enamorus Incarnate,Base Form,https://pokeapi.co/api/v2/pokemon/905/
906,Sprigatito,Base Form,https://pokeapi.co/api/v2/pokemon/906/
907,Floragato,Base Form,https://pokeapi.co/api/v2/pokemon/907/
908,Meowscarada,Base Form,https://pokeapi.co/api/v2/pokemon/908/
909,Fuecoco,Base Form,https://pokeapi.co/api/v2/pokemon/909/
910,Crocalor,Base Form,https://pokeapi.co/api/v2/pokemon/910/
911,Skeledirge,Base Form,https://pokeapi.co/api/v2/pokemon/911/
912,Quaxly,Base Form,https://pokeapi.co/api/v2/pokemon/912/
913,Quaxwell,Base Form,https://pokeapi.co/api/v2/pokemon/913/
914,Quaquaval,Base Form,https://pokeapi.co/api/v2/pokemon/914/
915,Lechonk,Base Form,https://pokeapi.co/api/v2/pokemon/915/
916,Oinkologne Male,Base Form,https://pokeapi.co/api/v2/pokemon/916/
917,Tarountula,Base Form,https://pokeapi.co/api/v2/pokemon/917/
918,Spidops,Base Form,https://pokeapi.co/api/v2/pokemon/918/
919,Nymble,Base Form,https://pokeapi.co/api/v2/pokemon/919/
920,Lokix,Base Form,https://pokeapi.co/api/v2/pokemon/920/
921,Pawmi,Base Form,https://pokeapi.co/api/v2/pokemon/921/
922,Pawmo,Base Form,https://pokeapi.co/api/v2/pokemon/922/
923,Pawmot,Base Form,https://pokeapi.co/api/v2/pokemon/923/
924,Tandemaus,Base Form,https://pokeapi.co/api/v2/pokemon/924/
925,Maushold Family Of Four,Base Form,https://pokeapi.co/api/v2/pokemon/925/
926,Fidough,Base Form,https://pokeapi.co/api/v2/pokemon/926/
927,Dachsbun,Base Form,https://pokeapi.co/api/v2/pokemon/927/
928,Smoliv,Base Form,https://pokeapi.co/api/v2/pokemon/928/
929,Dolliv,Base Form,https://pokeapi.co/api/v2/pokemon/929/
930,Arboliva,Base Form,https://pokeapi.co/api/v2/pokemon/930/
931,Squawkabilly Green Plumage,Base Form,https://pokeapi.co/api/v2/pokemon/931/
932,Nacli,Base Form,https://pokeapi.co/api/v2/pokemon/932/
933,Naclstack,Base Form,https://pokeapi.co/api/v2/pokemon/933/
934,Garganacl,Base Form,https://pokeapi.co/api/v2/pokemon/934/
935,Charcadet,Base Form,https://pokeapi.co/api/v2/pokemon/935/
936,Armarouge,Base Form,https://pokeapi.co/api/v2/pokemon/936/
937,Ceruledge,Base Form,https://pokeapi.co/api/v2/pokemon/937/
938,Tadbulb,Base Form,https://pokeapi.co/api/v2/pokemon/938/
939,Bellibolt,Base Form,https://pokeapi.co/api/v2/pokemon/939/
940,Wattrel,Base Form,https://pokeapi.co/api/v2/pokemon/940/
941,Kilowattrel,Base Form,https://pokeapi.co/api/v2/pokemon/941/
942,Maschiff,Base Form,https://pokeapi.co/api/v2/pokemon/942/
943,Mabosstiff,Base Form,https://pokeapi.co/api/v2/pokemon/943/
944,Shroodle,Base Form,https://pokeapi.co/api/v2/pokemon/944/
945,Grafaiai,Base Form,https://pokeapi.co/api/v2/pokemon/945/
946,Bramblin,Base Form,https://pokeapi.co/api/v2/pokemon/946/
947,Brambleghast,Base Form,https://pokeapi.co/api/v2/pokemon/947/
948,Toedscool,Base Form,https://pokeapi.co/api/v2/pokemon/948/
949,Toedscruel,Base Form,https://pokeapi.co/api/v2/pokemon/949/
950,Klawf,Base Form,https://pokeapi.co/api/v2/pokemon/950/
951,Capsakid,Base Form,https://pokeapi.co/api/v2/pokemon/951/
952,Scovillain,Base Form,https://pokeapi.co/api/v2/pokemon/952/
953,Rellor,Base Form,https://pokeapi.co/api/v2/pokemon/953/
954,Rabsca,Base Form,https://pokeapi.co/api/v2/pokemon/954/
955,Flittle,Base Form,https://pokeapi.co/api/v2/pokemon/955/
956,Espathra,Base Form,https://pokeapi.co/api/v2/pokemon/956/
957,Tinkatink,Base Form,https://pokeapi.co/api/v2/pokemon/957/
958,Tinkatuff,Base Form,https://pokeapi.co/api/v2/pokemon/958/
959,Tinkaton,Base Form,https://pokeapi.co/api/v2/pokemon/959/
960,Wiglett,Base Form,https://pokeapi.co/api/v2/pokemon/960/
961,Wugtrio,Base Form,https://pokeapi.co/api/v2/pokemon/961/
962,Bombirdier,Base Form,https://pokeapi.co/api/v2/pokemon/962/
963,Finizen,Base Form,https://pokeapi.co/api/v2/pokemon/963/
964,Palafin Zero,Base Form,https://pokeapi.co/api/v2/pokemon/964/
965,Varoom,Base Form,https://pokeapi.co/api/v2/pokemon/965/
966,Revavroom,Base Form,https://pokeapi.co/api/v2/pokemon/966/
967,Cyclizar,Base Form,https://pokeapi.co/api/v2/pokemon/967/
968,Orthworm,Base Form,https://pokeapi.co/api/v2/pokemon/968/
969,Glimmet,Base Form,https://pokeapi.co/api/v2/pokemon/969/
970,Glimmora,Base Form,https://pokeapi.co/api/v2/pokemon/970/
971,Greavard,Base Form,https://pokeapi.co/api/v2/pokemon/971/
972,Houndstone,Base Form,https://pokeapi.co/api/v2/pokemon/972/
973,Flamigo,Base Form,https://pokeapi.co/api/v2/pokemon/973/
974,Cetoddle,Base Form,https://pokeapi.co/api/v2/pokemon/974/
975,Cetitan,Base Form,https://pokeapi.co/api/v2/pokemon/975/
976,Veluza,Base Form,https://pokeapi.co/api/v2/pokemon/976/
977,Dondozo,Base Form,https://pokeapi.co/api/v2/pokemon/977/
978,Tatsugiri Curly,Base Form,https://pokeapi.co/api/v2/pokemon/978/
979,Annihilape,Base Form,https://pokeapi.co/api/v2/pokemon/979/
980,Clodsire,Base Form,https://pokeapi.co/api/v2/pokemon/980/
981,Farigiraf,Base Form,https://pokeapi.co/api/v2/pokemon/981/
982,Dudunsparce Two Segment,Base Form,https://pokeapi.co/api/v2/pokemon/982/
983,Kingambit,Base Form,https://pokeapi.co/api/v2/pokemon/983/
984,Great Tusk,Base Form,https://pokeapi.co/api/v2/pokemon/984/
985,Scream Tail,Base Form,https://pokeapi.co/api/v2/pokemon/985/
986,Brute Bonnet,Base Form,https://pokeapi.co/api/v2/pokemon/986/
987,Flutter Mane,Base Form,https://pokeapi.co/api/v2/pokemon/987/
988,Slither Wing,Base Form,https://pokeapi.co/api/v2/pokemon/988/
989,Sandy Shocks,Base Form,https://pokeapi.co/api/v2/pokemon/989/
990,Iron Treads,Base Form,https://pokeapi.co/api/v2/pokemon/990/
991,Iron Bundle,Base Form,https://pokeapi.co/api/v2/pokemon/991/
992,Iron Hands,Base Form,https://pokeapi.co/api/v2/pokemon/992/
993,Iron Jugulis,Base Form,https://pokeapi.co/api/v2/pokemon/993/
994,Iron Moth,Base Form,https://pokeapi.co/api/v2/pokemon/994/
995,Iron Thorns,Base Form,https://pokeapi.co/api/v2/pokemon/995/
996,Frigibax,Base Form,https://pokeapi.co/api/v2/pokemon/996/
997,Arctibax,Base Form,https://pokeapi.co/api/v2/pokemon/997/
998,Baxcalibur,Base Form,https://pokeapi.co/api/v2/pokemon/998/
999,Gimmighoul,Base Form,https://pokeapi.co/api/v2/pokemon/999/
1000,Gholdengo,Base Form,https://pokeapi.co/api/v2/pokemon/1000/
1001,Wo Chien,Base Form,https://pokeapi.co/api/v2/pokemon/1001/
1002,Chien Pao,Base Form,https://pokeapi.co/api/v2/pokemon/1002/
1003,Ting Lu,Base Form,https://pokeapi.co/api/v2/pokemon/1003/
1004,Chi Yu,Base Form,https://pokeapi.co/api/v2/pokemon/1004/
1005,Roaring Moon,Base Form,https://pokeapi.co/api/v2/pokemon/1005/
1006,Iron Valiant,Base Form,https://pokeapi.co/api/v2/pokemon/1006/
1007,Koraidon,Base Form,https://pokeapi.co/api/v2/pokemon/1007/
1008,Miraidon,Base Form,https://pokeapi.co/api/v2/pokemon/1008/
1009,Walking Wake,Base Form,https://pokeapi.co/api/v2/pokemon/1009/
1010,Iron Leaves,Base Form,https://pokeapi.co/api/v2/pokemon/1010/
1011,Dipplin,Base Form,https://pokeapi.co/api/v2/pokemon/1011/
1012,Poltchageist,Base Form,https://pokeapi.co/api/v2/pokemon/1012/
1013,Sinistcha,Base Form,https://pokeapi.co/api/v2/pokemon/1013/
1014,Okidogi,Base Form,https://pokeapi.co/api/v2/pokemon/1014/
1015,Munkidori,Base Form,https://pokeapi.co/api/v2/pokemon/1015/
1016,Fezandipiti,Base Form,https://pokeapi.co/api/v2/pokemon/1016/
1017,Ogerpon,Base Form,https://pokeapi.co/api/v2/pokemon/1017/
1018,Archaludon,Base Form,https://pokeapi.co/api/v2/pokemon/1018/
1019,Hydrapple,Base Form,https://pokeapi.co/api/v2/pokemon/1019/
1020,Gouging Fire,Base Form,https://pokeapi.co/api/v2/pokemon/1020/
1021,Raging Bolt,Base Form,https://pokeapi.co/api/v2/pokemon/1021/
1022,Iron Boulder,Base Form,https://pokeapi.co/api/v2/pokemon/1022/
1023,Iron Crown,Base Form,https://pokeapi.co/api/v2/pokemon/1023/
1024,Terapagos,Base Form,https://pokeapi.co/api/v2/pokemon/1024/
1025,Pecharunt,Base Form,https://pokeapi.co/api/v2/pokemon/1025/
10001,Deoxys Attack,Alternate Form,https://pokeapi.co/api/v2/pokemon/10001/
10002,Deoxys Defense,Alternate Form,https://pokeapi.co/api/v2/pokemon/10002/
10003,Deoxys Speed,Alternate Form,https://pokeapi.co/api/v2/pokemon/10003/
10004,Wormadam Sandy,Alternate Form,https://pokeapi.co/api/v2/pokemon/10004/
10005,Wormadam Trash,Alternate Form,https://pokeapi.co/api/v2/pokemon/10005/
10006,Shaymin Sky,Alternate Form,https://pokeapi.co/api/v2/pokemon/10006/
10007,Giratina Origin,Alternate Form,https://pokeapi.co/api/v2/pokemon/10007/
10008,Rotom Heat,Alternate Form,https://pokeapi.co/api/v2/pokemon/10008/
10009,Rotom Wash,Alternate Form,https://pokeapi.co/api/v2/pokemon/10009/
10010,Rotom Frost,Alternate Form,https://pokeapi.co/api/v2/pokemon/10010/
10011,Rotom Fan,Alternate Form,https://pokeapi.co/api/v2/pokemon/10011/
10012,Rotom Mow,Alternate Form,https://pokeapi.co/api/v2/pokemon/10012/
10013,Castform Sunny,Alternate Form,https://pokeapi.co/api/v2/pokemon/10013/
10014,Castform Rainy,Alternate Form,https://pokeapi.co/api/v2/pokemon/10014/
10015,Castform Snowy,Alternate Form,https://pokeapi.co/api/v2/pokemon/10015/
10016,Basculin Blue Striped,Alternate Form,https://pokeapi.co/api/v2/pokemon/10016/
10017,Darmanitan Zen,Alternate Form,https://pokeapi.co/api/v2/pokemon/10017/
10018,Meloetta Pirouette,Alternate Form,https://pokeapi.co/api/v2/pokemon/10018/
10019,Tornadus Therian,Alternate Form,https://pokeapi.co/api/v2/pokemon/10019/
10020,Thundurus Therian,Alternate Form,https://pokeapi.co/api/v2/pokemon/10020/
10021,Landorus Therian,Alternate Form,https://pokeapi.co/api/v2/pokemon/10021/
10022,Kyurem Black,Alternate Form,https://pokeapi.co/api/v2/pokemon/10022/
10023,Kyurem White,Alternate Form,https://pokeapi.co/api/v2/pokemon/10023/
10024,Keldeo Resolute,Alternate Form,https://pokeapi.co/api/v2/pokemon/10024/
10025,Meowstic Female,Alternate Form,https://pokeapi.co/api/v2/pokemon/10025/
10026,Aegislash Blade,Alternate Form,https://pokeapi.co/api/v2/pokemon/10026/
10027,Pumpkaboo Small,Alternate Form,https://pokeapi.co/api/v2/pokemon/10027/
10028,Pumpkaboo Large,Alternate Form,https://pokeapi.co/api/v2/pokemon/10028/
10029,Pumpkaboo Super,Alternate Form,https://pokeapi.co/api/v2/pokemon/10029/
10030,Gourgeist Small,Alternate Form,https://pokeapi.co/api/v2/pokemon/10030/
10031,Gourgeist Large,Alternate Form,https://pokeapi.co/api/v2/pokemon/10031/
10032,Gourgeist Super,Alternate Form,https://pokeapi.co/api/v2/pokemon/10032/
10033,Venusaur Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10033/
10034,Charizard Mega X,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10034/
10035,Charizard Mega Y,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10035/
10036,Blastoise Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10036/
10037,Alakazam Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10037/
10038,Gengar Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10038/
10039,Kangaskhan Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10039/
10040,Pinsir Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10040/
10041,Gyarados Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10041/
10042,Aerodactyl Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10042/
10043,Mewtwo Mega X,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10043/
10044,Mewtwo Mega Y,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10044/
10045,Ampharos Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10045/
10046,Scizor Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10046/
10047,Heracross Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10047/
10048,Houndoom Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10048/
10049,Tyranitar Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10049/
10050,Blaziken Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10050/
10051,Gardevoir Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10051/
10052,Mawile Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10052/
10053,Aggron Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10053/
10054,Medicham Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10054/
10055,Manectric Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10055/
10056,Banette Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10056/
10057,Absol Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10057/
10058,Garchomp Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10058/
10059,Lucario Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10059/
10060,Abomasnow Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10060/
10061,Floette Eternal,Alternate Form,https://pokeapi.co/api/v2/pokemon/10061/
10062,Latias Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10062/
10063,Latios Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10063/
10064,Swampert Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10064/
10065,Sceptile Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10065/
10066,Sableye Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10066/
10067,Altaria Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10067/
10068,Gallade Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10068/
10069,Audino Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10069/
10070,Sharpedo Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10070/
10071,Slowbro Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10071/
10072,Steelix Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10072/
10073,Pidgeot Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10073/
10074,Glalie Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10074/
10075,Diancie Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10075/
10076,Metagross Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10076/
10077,Kyogre Primal,Primal Reversion,https://pokeapi.co/api/v2/pokemon/10077/
10078,Groudon Primal,Primal Reversion,https://pokeapi.co/api/v2/pokemon/10078/
10079,Rayquaza Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10079/
10080,Pikachu Rock Star,Alternate Form,https://pokeapi.co/api/v2/pokemon/10080/
10081,Pikachu Belle,Alternate Form,https://pokeapi.co/api/v2/pokemon/10081/
10082,Pikachu Pop Star,Alternate Form,https://pokeapi.co/api/v2/pokemon/10082/
10083,Pikachu Phd,Alternate Form,https://pokeapi.co/api/v2/pokemon/10083/
10084,Pikachu Libre,Alternate Form,https://pokeapi.co/api/v2/pokemon/10084/
10085,Pikachu Cosplay,Alternate Form,https://pokeapi.co/api/v2/pokemon/10085/
10086,Hoopa Unbound,Alternate Form,https://pokeapi.co/api/v2/pokemon/10086/
10087,Camerupt Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10087/
10088,Lopunny Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10088/
10089,Salamence Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10089/
10090,Beedrill Mega,Mega Evolution,https://pokeapi.co/api/v2/pokemon/10090/
10091,Rattata Alola,Regional Form,https://pokeapi.co/api/v2/pokemon/10091/
10092,Raticate Alola,Regional Form,https://pokeapi.co/api/v2/pokemon/10092/
10093,Raticate Totem Alola,Regional Form,https://pokeapi.co/api/v2/pokemon/10093/
10094,Pikachu Original Cap,Alternate Form,https://pokeapi.co/api/v2/pokemon/10094/
10095,Pikachu Hoenn Cap,Alternate Form,https://pokeapi.co/api/v2/pokemon/10095/
10096,Pikachu Sinnoh Cap,Alternate Form,https://pokeapi.co/api/v2/pokemon/10096/
10097,Pikachu Unova Cap,Alternate Form,https://pokeapi.co/api/v2/pokemon/10097/
10098,Pikachu Kalos Cap,Alternate Form,https://pokeapi.co/api/v2/pokemon/10098/
10099,Pikachu Alola Cap,Regional Form,https://pokeapi.co/api/v2/pokemon/10099/
10100,Raichu Alola,Regional Form,https://pokeapi.co/api/v2/pokemon/10100/
10101,Sandshrew Alola,Regional Form,https://pokeapi.co/api/v2/pokemon/10101/
10102,Sandslash Alola,Regional Form,https://pokeapi.co/api/v2/pokemon/10102/
10103,Vulpix Alola,Regional Form,https://pokeapi.co/api/v2/pokemon/10103/
10104,Ninetales Alola,Regional Form,https://pokeapi.co/api/v2/pokemon/10104/
10105,Diglett Alola,Regional Form,https://pokeapi.co/api/v2/pokemon/10105/
10106,Dugtrio Alola,Regional Form,https://pokeapi.co/api/v2/pokemon/10106/
10107,Meowth Alola,Regional Form,https://pokeapi.co/api/v2/pokemon/10107/
10108,Persian Alola,Regional Form,https://pokeapi.co/api/v2/pokemon/10108/
10109,Geodude Alola,Regional Form,https://pokeapi.co/api/v2/pokemon/10109/
10110,Graveler Alola,Regional Form,https://pokeapi.co/api/v2/pokemon/10110/
10111,Golem Alola,Regional Form,https://pokeapi.co/api/v2/pokemon/10111/
10112,Grimer Alola,Regional Form,https://pokeapi.co/api/v2/pokemon/10112/
10113,Muk Alola,Regional Form,https://pokeapi.co/api/v2/pokemon/10113/
10114,Exeggutor Alola,Regional Form,https://pokeapi.co/api/v2/pokemon/10114/
